CurrSim,Costing Population,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050
0,Mens clinics (non-ART cost),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,ART clients with Peer Navigators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Medical male circumcision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167,9127,130537,346435,420396,330202,506157,515840,444704,537939,592376,415294,134985,359619,367850,257576,418008,269336,278084,284469,288224,290630,291377,292014,292099,291832,291363,290459,289930,289792,290040,290700,291612,292873,294415,296192,298109,300130,302210,304333,306476,308542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MMC 10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,3970,56201,146311,170960,131776,206782,217247,197194,255419,295595,215674,74618,216464,227592,161672,265515,168533,176728,182109,184478,186412,185888,185327,184863,184896,185129,185551,186300,187457,188928,190681,192678,194793,196903,198950,200888,202690,204361,205889,207239,208386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,MMC 15+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,5157,74336,200124,249435,198426,299375,298593,247509,282520,296781,199621,60367,143155,140258,95905,152493,100804,101355,102360,103746,104218,105489,106687,107236,106936,106234,104908,103630,102335,101113,100019,98934,98079,97512,97242,97222,97439,97849,98444,99237,100156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56080
0,Early infant male circumcision,0,56080,56081,55986,55813,55563,55239,55449,55700,55720,55573,55257,54846,52972,52280,53050,52517,52692,53000,54704,58609,60284,61818,63201,63194,62026,62090,62670,63447,64037,64150,64003,63523,62719,62677,62611,62559,62607,62758,62927,63114,63415,63871,64426,65035,65654,66231,66759,67264,67725,68143,68522,68844,69088,69252,69339,69341,69267,69132,68947,68718,68454,68173,67887,67608,67346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040690
0,Condom distribution in non-traditional outlets (hotels; shops; malls),0,8040690,8117752,8391083,8670234,8957459,9257524,9621300,10098611,10919151,12231609,14401258,17896852,23138577,30259028,39255392,49662034,60592842,70918829,79630911,85754936,89309846,91202832,92670640,94322638,96163089,98222091,100517791,103318765,106067972,108588447,110731677,112495704,114294293,116053317,118112640,120751239,123897320,127283472,130681038,134037556,137186206,140429715,143573315,146730580,149912388,153107688,156291594,159466355,162603251,165688885,168737726,171761355,174765829,177752719,180720545,183664206,186575907,189445902,192264123,195019960,197702246,200299827,202802540,205202451,207495083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32162758
0,Condom distribution in clinics,0,32162758,32471010,33564331,34680935,35829837,37030097,38485199,40394444,43676605,48926437,57605031,71587407,92554308,121036113,157021568,198648137,242371369,283675316,318523643,343019745,357239382,364811327,370682558,377290554,384652355,392888363,402071166,413275060,424271886,434353788,442926707,449982815,457177173,464213269,472450561,483004956,495589280,509133887,522724153,536150224,548744823,561718860,574293259,586922321,599649554,612430752,625166377,637865422,650413005,662755539,674950905,687045422,699063314,711010875,722882179,734656825,746303630,757783609,769056494,780079840,790808985,801199308,811210160,820809805,829980333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40203448
0,Condom distribution (all),0,40203448,40588762,41955414,43351169,44787296,46287621,48106499,50493054,54595756,61158046,72006289,89484259,115692885,151295141,196276960,248310171,302964212,354594145,398154553,428774681,446549228,456014159,463353198,471613192,480815444,491110453,502588957,516593825,530339858,542942235,553658384,562478519,571471466,580266586,590563201,603756195,619486600,636417359,653405191,670187780,685931029,702148575,717866574,733652901,749561942,765538440,781457972,797331777,813016257,828444423,843688632,858806777,873829143,888763594,903602724,918321031,932879537,947229511,961320617,975099800,988511232,1001499135,1014012700,1026012257,1037475417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7217854
0,Total protected sex acts,0,7217854,7287031,7532390,7782975,8040807,8310165,8636714,9065180,9801751,10979900,12927520,16065397,20770715,27162503,35238233,44579923,54392139,63661426,71481966,76979296,80170418,81869687,83187289,84670232,86322342,88170638,90231411,92745750,95213619,97476164,99400069,100983576,102598109,104177125,106025709,108394290,111218420,114258054,117307934,120320966,123147402,126058990,128880893,131715063,134571264,137439576,140297661,143147536,145963421,148733290,151470131,154184341,156881354,159562584,162226701,164869126,167482861,170059158,172588980,175062801,177470598,179802358,182048959,184203278,186261296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,Proportion sex acts that are protected x1000,0,26,26,26,26,27,27,27,27,29,31,36,43,54,70,90,112,135,156,173,184,190,192,193,194,195,196,198,199,201,202,203,203,203,203,203,205,208,210,213,215,217,220,222,223,225,227,228,230,232,233,235,237,238,240,242,244,246,248,250,252,254,256,257,259,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PrEP NonFSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18153,39510,197239,269020,332899,378212,356266,345759,328168,318021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,PrEP FSW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10435,11430,12764,13765,22744,24821,31011,32411,30721,30825,26343,24725,25020,26681,31012,36123,40518,43924,46966,49883,52782,55707,58672,61675,64706,67748,70784,73796,76763,79667,82495,85231,87866,90392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
